key,fname,mname,lname,generation,dob,dod,gender,addr1,city,country,postcode,phone,email,website,ssn,ssn_last4,drlic,passport,gov_id,employ,address,income,debtinc,creddebt,othdebt,pending,default
"REF00000547","Albert","Eric","Miller","","1990-11-13",,"M","26 Wallsend Avenue","PWMSA City","United States","PW 4683","0 5965","a.miller@www.wmqqxxjxj.net","www.wmqqxxjxj.net",317151,7151,570328,726006,532592,9.000000,2.000000,53.000000,13.500000,1.194885,5.960115,"F","Repaid"
"REF00000548","Maria","Kathleen","Young","","1970-08-18",,"F","24 South Close","ABWQ City","United States","AB 9797","0 6113","maria_young@www.jekzzxot.org","www.jekzzxot.org",617639,7639,874569,628546,535889,0.000000,4.000000,123.000000,17.300000,3.021618,18.257382,"F","Repaid"
"REF00000549","Phyllis","Doris","Jones","","1986-02-21",,"F","29 Banburgh Drive","LLKJVille","United States","LL 9212","0 8338","p.jones@www.pkqqxxdfq.org","www.pkqqxxdfq.org",861720,1720,335163,948866,199902,11.000000,2.000000,20.000000,21.700000,0.173600,4.166400,"F","Default"
"REF00000550","Robert","Steven","Lewis","","1983-05-04",,"M","93 Barn Close","HWAZ Rapids","United States","HW 2641","0 9248","robert_lewis@www.jlqyzxpm.net","www.jlqyzxpm.net",341981,1981,803649,201726,920274,14.000000,10.000000,86.000000,26.500000,4.991010,17.798990,"F","Default"
"REF00000551","Edward","Daniel","Washington","","1925-04-14",1968-11-10,"M","54 North Drive","HWAZ Rapids","United States","HW 4672","0 4339","","",523816,3816,110812,127799,590941,12.000000,12.000000,20.000000,3.000000,0.263400,0.336600,"F","Default"
"REF00000552","Sarah","Robin","Johnson","","1961-11-05",2008-05-08,"F","85 Yockley Avenue","KSAATown","United States","KS 1551","0 3429","s.johnson@www.ydoazpxry.com","www.ydoazpxry.com",864791,4791,160889,240711,218976,2.000000,4.000000,35.000000,9.000000,0.781200,2.368800,"F","Default"
"REF00000553","Juan","Carlos","White","","1954-04-07",2000-07-25,"M","52 Barn Court","YAZC City","United States","YA 3314","0 1948","","",777372,7372,557138,891217,767559,12.000000,19.000000,63.000000,18.200000,5.549544,5.916456,"F","Repaid"
"REF00000554","Wanda","Frances","Williams","","1987-05-15",,"F","19 Treehill Avenue","YAZC City","United States","YA 5375","0 8990","w.williams@www.dpoazppbq.net","www.dpoazppbq.net",194190,4190,100888,583777,597668,7.000000,10.000000,41.000000,9.500000,0.455715,3.439285,"F","Repaid"
"REF00000555","Dennis","Jose","Johnson","","1962-05-01",2009-01-20,"M","39 Zebra Drive","YAZC City","United States","YA 3453","0 5751","dennis_johnson@www.dkkzzpcu.net","www.dkkzzpcu.net",326019,6019,579470,588866,485141,18.000000,14.000000,46.000000,6.200000,0.966828,1.885172,"F","Repaid"
"REF00000556","Martin","Victor","Alexander","","1955-11-01",1990-06-26,"M","78 Zebra Court","KSAATown","United States","KS 7335","0 4965","","",134558,4558,944693,581398,518689,23.000000,5.000000,22.000000,6.700000,0.369974,1.104026,"F","Repaid"
"REF00000862","Donald","Jimmy","Perry","","1931-02-18",1976-04-08,"M","24 Zebra Road","PWMSA City","United States","PW 4985","0 1537","","",672223,2223,549662,706918,333394,6.000000,1.000000,27.000000,2.200000,0.125334,0.468666,"F","Repaid"
"REF00000558","Martin","Matthew","Butler","","1964-06-22",2009-03-10,"M","12 Treehill Close","ABWQ City","United States","AB 2960","0 8769","martin_butler@www.ndsiacmo.net","www.ndsiacmo.net",103970,3970,612322,335572,153249,8.000000,7.000000,234.000000,7.700000,7.387380,10.630620,"F","Repaid"
"REF00000559","Janet","Jane","Anderson","","1936-08-18",,"F","68 Astra Close","ANEZ City","United States","AN 9025","0 9488","janet_anderson@www.ecuxqvkt.com","www.ecuxqvkt.com",116375,6375,311076,934732,950692,10.000000,1.000000,17.000000,2.500000,0.199325,0.225675,"F","Default"
"REF00000560","Raymond","Martin","Griffin","","1979-05-21",,"M","25 Acacia Way","ANEZ City","United States","AN 9168","0 9371","r.griffin@www.ndoazpnbz.org","www.ndoazpnbz.org",954641,4641,179758,327855,634058,8.000000,4.000000,63.000000,13.400000,5.090526,3.351474,"F","Repaid"
"REF00000561","Arthur","Christopher","Rogers","","1932-09-18",1976-02-23,"M","78 Kepler Drive","PZYVille","United States","PZ 7909","0 4076","","",134920,4920,918056,692251,773235,9.000000,1.000000,26.000000,3.100000,0.030628,0.775372,"F","Repaid"
"REF00000562","Joan","Michelle","Brooks","","1969-03-16",2011-02-25,"F","64 North Avenue","YAZC City","United States","YA 1354","0 9565","joan_brooks@www.ujsiazud.com","www.ujsiazud.com",610402,402,420223,433087,502942,17.000000,20.000000,32.000000,6.600000,1.429824,0.682176,"F","Repaid"
"REF00000563","Thomas","Jason","Garcia","","1943-05-21",1965-02-08,"M","11 Fir Crescent","QXYTown","United States","QX 5144","0 3360","","",250491,491,353516,598101,832036,2.000000,2.000000,115.000000,4.000000,0.653200,3.946800,"F","Repaid"
"REF00000564","Shirley","Ruth","Perry","","1935-05-17",1960-06-15,"F","13 Dane Crescent","PWMSA City","United States","PW 7370","0 8945","","",550921,921,128006,205557,187014,6.000000,7.000000,49.000000,1.300000,0.272636,0.364364,"F","Repaid"
"REF00000565","Ruby","Kathryn","Ross","","1955-10-21",1998-02-24,"F","98 Chad Way","QXYTown","United States","QX 3641","0 3839","","",390392,392,806708,964743,136503,6.000000,23.000000,84.000000,13.600000,6.911520,4.512480,"F","Default"
"REF00000566","Eric","Joshua","Simmons","","1981-09-19",,"M","64 Aadrvark Lane","KSAATown","United States","KS 3473","0 4731","e.simmons@www.rvopjify.com","www.rvopjify.com",130223,223,145212,325309,727784,16.000000,19.000000,59.000000,16.500000,4.935645,4.799355,"F","Default"
"REF00000567","Jason","Brian","Adams","","1996-09-23",,"M","64 Acacia Close","PZYVille","United States","PZ 4419","0 3133","j.adams@www.eslykayd.net","www.eslykayd.net",570276,276,220763,652507,914567,9.000000,8.000000,64.000000,5.800000,0.894592,2.817408,"F","Repaid"
"REF00000568","Virginia","Margaret","Sanders","","1955-10-24",2003-12-02,"F","95 Juniper Crescent","ANEZ City","United States","AN 6073","0 4286","v.sanders@www.htyhkupt.org","www.htyhkupt.org",745523,5523,889653,769732,174304,4.000000,0.000000,15.000000,4.300000,0.014835,0.630165,"F","Repaid"
"REF00000569","Nancy","Janice","Adams","","1945-02-06",,"F","65 Park Close","YAZC City","United States","YA 9063","0 2492","nancy_adams@www.eqkzznew.com","www.eqkzznew.com",354578,4578,508031,671286,167416,5.000000,9.000000,42.000000,19.900000,2.707992,5.650008,"F","Default"
"REF00000858","Kenneth","Walter","Jackson","","1964-07-12",,"M","33 North Crescent","LLKJVille","United States","LL 5751","0 3083","kenneth_jackson@www.knyhksuu.net","www.knyhksuu.net",276331,6331,848335,783648,753288,7.000000,11.000000,114.000000,8.500000,3.294600,6.395400,"F","Repaid"
"REF00000571","Helen","Theresa","Lee","","1975-03-19",,"F","72 Hadden Lane","PZYVille","United States","PZ 8681","0 7011","h.lee@www.lyuxqmhz.net","www.lyuxqmhz.net",113274,3274,503460,378224,514472,6.000000,17.000000,25.000000,12.700000,1.419225,1.755775,"F","Default"
"REF00000572","Rebecca","Patricia","Richardson","","1992-01-20",,"F","99 Dane Avenue","PWMSA City","United States","PW 3622","0 5666","rebecca_richardson@www.tdpqdvdl.org","www.tdpqdvdl.org",447870,7870,528765,808950,218954,13.000000,11.000000,17.000000,1.600000,0.011696,0.260304,"F","Repaid"
"REF00000573","Doris","Heather","Jenkins","","1937-09-16",1986-07-23,"F","77 Antelope Drive","ANEZ City","United States","AN 8677","0 3636","","",688195,8195,553538,462623,952770,0.000000,1.000000,91.000000,13.700000,0.573482,11.893518,"F","Repaid"
"REF00000574","Ruth","Laura","Johnson","","1929-04-04",1971-12-23,"F","36 Zebra Road","QXYTown","United States","QX 1322","0 2292","","",629859,9859,785008,948937,862032,5.000000,1.000000,15.000000,11.300000,0.072885,1.622115,"F","Default"
"REF00000575","Ralph","Antonio","Price","","1993-10-17",,"M","67 West Road","PWMSA City","United States","PW 8830","0 1515","r.price@www.ztpqdufc.net","www.ztpqdufc.net",459335,9335,805531,551743,362640,3.000000,13.000000,22.000000,27.700000,5.283498,0.810502,"F","Default"
"REF00000576","Gloria","Marilyn","Long","","1960-09-24",2009-02-13,"F","8 Hastings Drive","QXYTown","United States","QX 7213","0 4522","g.long@www.xbyhkfmq.org","www.xbyhkfmq.org",511507,1507,729931,528144,841043,18.000000,9.000000,14.000000,10.500000,0.255780,1.214220,"F","Repaid"
"REF00000577","Peter","Eric","Morgan","","1953-03-06",,"M","77 Wallsend Road","QXYTown","United States","QX 5043","0 3044","p.morgan@www.dgoazppsn.net","www.dgoazppsn.net",970971,971,471513,978413,278716,15.000000,30.000000,17.000000,5.600000,0.569296,0.382704,"F","Default"
"REF00000578","Joshua","Richard","Washington","","1956-09-12",1988-05-08,"M","83 East Pine Court","ABWQ City","United States","AB 4519","0 2658","","",115223,5223,751610,334218,158362,0.000000,18.000000,79.000000,7.300000,0.288350,5.478650,"F","Repaid"
"REF00000579","Thomas","Dennis","Bennett","","1955-01-06",2001-12-09,"M","24 Antelope Avenue","QXYTown","United States","QX 2549","0 5017","thomas_bennett@www.ztopjill.com","www.ztopjill.com",189936,9936,210375,345149,597196,5.000000,13.000000,36.000000,8.600000,0.383904,2.712096,"F","Repaid"
"REF00000580","Ernest","Andrew","Perry","","1969-04-16",2010-11-24,"M","4 Loop Way","PWMSA City","United States","PW 6806","0 6569","e.perry@www.znyhkyap.net","www.znyhkyap.net",431223,1223,640235,832000,705848,9.000000,13.000000,18.000000,13.000000,0.131040,2.208960,"F","Repaid"
"REF00000581","Susan","Andrea","Turner","","1996-12-07",,"F","67 Panner Drive","QXYTown","United States","QX 6195","0 4273","s.turner@www.vzyhkard.net","www.vzyhkard.net",873923,3923,243462,550136,791930,2.000000,1.000000,37.000000,4.500000,0.834165,0.830835,"F","Repaid"
"REF00000582","Victor","Brian","Morris","","1992-11-05",,"M","17 Greeney Court","QXYTown","United States","QX 5842","0 8162","victor_morris@www.beqqxxexd.net","www.beqqxxexd.net",655929,5929,682974,285987,718700,7.000000,3.000000,25.000000,4.700000,0.210325,0.964675,"F","Repaid"
"REF00000583","Carlos","Jason","Cox","","1929-09-14",1973-12-11,"M","56 Cork Way","QXYTown","United States","QX 6321","0 9836","","",520715,715,101669,650948,184240,2.000000,8.000000,40.000000,9.800000,1.975680,1.944320,"F","Repaid"
"REF00000584","Arthur","Earl","Robinson","","1928-07-21",1975-12-24,"M","80 North Drive","KSAATown","United States","KS 8661","0 4387","","",390030,30,933856,449254,215740,16.000000,17.000000,50.000000,36.600000,7.320000,10.980000,"F","Default"
"REF00000585","Steve","Gregory","Roberts","","1924-01-09",1968-02-03,"M","70 Barn Road","UWNZ Falls","United States","UW 5990","0 2801","","",473154,3154,507417,460255,836602,9.000000,4.000000,18.000000,33.400000,2.801592,3.210408,"F","Default"
"REF00000586","Brian","Johnny","Jones","","1962-07-16",2007-02-26,"M","11 Adderly Drive","ABWQ City","United States","AB 7900","0 3715","brian_jones@www.ueuxqxtk.org","www.ueuxqxtk.org",976374,6374,838645,859087,581378,7.000000,2.000000,33.000000,4.800000,0.693792,0.890208,"F","Repaid"
"REF00000587","Maria","Joyce","Washington","","1942-01-05",1989-03-12,"F","21 Yockley Crescent","ABWQ City","United States","AB 7960","0 8831","","",258692,8692,376463,140634,624095,1.000000,12.000000,38.000000,6.900000,0.364458,2.257542,"F","Repaid"
"REF00000588","Harold","Larry","Edwards","","1953-08-12",1997-11-26,"M","59 Viking Close","PZYVille","United States","PZ 2796","0 2175","","",297997,7997,991356,227949,891368,15.000000,2.000000,62.000000,15.000000,2.436600,6.863400,"F","Repaid"
"REF00000589","Angela","Paula","Butler","","1957-10-24",2001-05-28,"F","87 East Court","PWMSA City","United States","PW 7534","0 3143","angela_butler@www.ekqyzkiq.net","www.ekqyzkiq.net",679982,9982,340937,854932,449524,3.000000,4.000000,57.000000,5.500000,1.357455,1.777545,"F","Repaid"
"REF00000590","Beverly","Evelyn","Adams","","1972-06-21",,"F","44 Banburgh Avenue","YAZC City","United States","YA 1315","0 2803","beverly_adams@www.tvqyzywo.com","www.tvqyzywo.com",706216,6216,401737,603521,936492,9.000000,7.000000,26.000000,6.100000,0.537654,1.048346,"F","Default"
"REF00000591","Clarence","Daniel","Murphy","","1933-06-25",1973-03-28,"M","79 Barn Close","UWNZ Falls","United States","UW 3838","0 9624","","",223085,3085,464334,334888,590860,0.000000,1.000000,44.000000,13.200000,4.960032,0.847968,"F","Default"
"REF00000592","James","Matthew","King","","1951-03-15",1992-06-12,"M","1 Park Close","YAZC City","United States","YA 1973","0 1804","","",837979,7979,818699,321163,370184,5.000000,7.000000,23.000000,8.400000,0.372876,1.559124,"F","Default"
"REF00000593","Walter","Ronald","Henderson","","1994-07-27",,"M","53 Carthouse Court","HWAZ Rapids","United States","HW 3345","0 3101","walter_henderson@www.wwqyzlko.com","www.wwqyzlko.com",698614,8614,596747,299648,126826,16.000000,10.000000,30.000000,15.700000,0.263760,4.446240,"F","Repaid"
"REF00000594","Rose","Lisa","Lopez","","1971-05-21",,"F","53 Astra Close","KSAATown","United States","KS 2868","0 1517","rose_lopez@www.rfpqdxkf.net","www.rfpqdxkf.net",828353,8353,603358,591732,434477,0.000000,10.000000,20.000000,12.300000,0.110700,2.349300,"F","Repaid"
"REF00000595","Robert","Victor","Price","","1945-04-20",1994-08-16,"M","6 Ridge Lane","LLKJVille","United States","LL 6097","0 8712","","",150119,119,829113,807573,107571,12.000000,11.000000,18.000000,14.800000,1.939392,0.724608,"F","Default"
"REF00000596","Patrick","Johnny","Peterson","","1938-10-12",,"M","39 Cork Court","ANEZ City","United States","AN 1137","0 4340","patrick_peterson@www.vhpqdxpp.net","www.vhpqdxpp.net",965758,5758,531233,563469,206773,13.000000,20.000000,39.000000,5.700000,0.217854,2.005146,"F","Repaid"
"REF00000597","Evelyn","Diana","Evans","","1928-04-09",1973-02-20,"F","6 Treehill Way","QXYTown","United States","QX 8731","0 7804","","",562867,2867,966223,852959,673946,4.000000,4.000000,34.000000,8.500000,0.132940,2.757060,"F","Default"
"REF00000598","Aaron","Mark","Simmons","","1937-06-26",,"M","48 North Drive","QXYTown","United States","QX 2640","0 5198","a.simmons@www.nyuxqhoz.com","www.nyuxqhoz.com",160300,300,571779,251411,621128,17.000000,0.000000,28.000000,14.800000,2.594144,1.549856,"F","Default"
"REF00000599","Terry","Scott","Baker","","1970-10-07",,"M","19 Antelope Road","ANEZ City","United States","AN 3515","0 5266","terry_baker@www.yioazpqoa.com","www.yioazpqoa.com",108152,8152,532429,517177,957786,13.000000,1.000000,24.000000,9.600000,1.041408,1.262592,"F","Repaid"
"REF00000600","Russell","Brian","Miller","","1973-08-09",,"M","19 Astra Court","PZYVille","United States","PZ 6078","0 7106","r.miller@www.yssiarcf.org","www.yssiarcf.org",427330,7330,370526,346915,601240,22.000000,4.000000,41.000000,25.100000,5.896743,4.394257,"F","Default"
"REF00000601","Ernest","Joshua","Green","","1962-04-05",2009-11-02,"M","23 Zebra Close","HWAZ Rapids","United States","HW 3148","0 2585","e.green@www.jyoazpzhm.org","www.jyoazpzhm.org",655831,5831,220957,552844,789448,14.000000,11.000000,73.000000,5.400000,2.223288,1.718712,"F","Repaid"
"REF00000602","Johnny","Philip","Alexander","","1957-08-23",,"M","34 Chad Close","ANEZ City","United States","AN 6072","0 5871","j.alexander@www.rkpqdgqm.org","www.rkpqdgqm.org",476226,6226,514942,603901,420560,3.000000,13.000000,83.000000,14.000000,6.588540,5.031460,"F","Repaid"
"REF00000603","Cynthia","Heather","Carter","","1994-08-20",,"F","78 Humber Way","KSAATown","United States","KS 1186","0 6160","cynthia_carter@www.sjsiahvf.com","www.sjsiahvf.com",294170,4170,802912,249930,824046,4.000000,2.000000,73.000000,6.800000,2.869192,2.094808,"F","Repaid"
"REF00000604","Jerry","Jimmy","Ross","","1955-03-18",1997-05-01,"M","40 Bramble Drive","KSAATown","United States","KS 5164","0 7945","","",742787,2787,786643,604776,344646,1.000000,2.000000,47.000000,5.000000,0.437100,1.912900,"F","Repaid"
"REF00000605","Donna","Linda","Wood","","1995-06-18",,"F","47 Loop Court","PZYVille","United States","PZ 1648","0 1549","donna_wood@www.yqopjggl.com","www.yqopjggl.com",762925,2925,288278,334816,645828,3.000000,18.000000,29.000000,25.700000,2.526567,4.926433,"F","Default"
"REF00000606","Christina","Helen","Martin","","1971-01-19",,"F","28 Panner Drive","LLKJVille","United States","LL 1859","0 7132","christina_martin@www.lhqqxxxez.net","www.lhqqxxxez.net",897367,7367,440173,747206,324486,21.000000,20.000000,113.000000,9.200000,2.380684,8.015316,"F","Repaid"
"REF00000607","Debra","Pamela","Perry","","1951-12-23",1994-04-09,"F","69 Greeney Avenue","PZYVille","United States","PZ 2150","0 4285","","",540890,890,678998,299682,414974,11.000000,6.000000,18.000000,25.600000,1.981440,2.626560,"F","Default"
"REF00000608","Sara","Sandra","Peterson","","1960-11-26",2008-08-25,"F","14 Kepler Drive","ABWQ City","United States","AB 1682","0 2206","sara_peterson@www.zuqyzsbv.com","www.zuqyzsbv.com",612045,2045,808126,435272,885070,8.000000,3.000000,36.000000,4.700000,0.624348,1.067652,"F","Repaid"
"REF00000609","Jeffrey","Aaron","Wood","","1979-01-01",,"M","62 Bramble Road","PWMSA City","United States","PW 8746","0 4056","jeffrey_wood@www.bmopjkph.org","www.bmopjkph.org",779433,9433,650493,691935,324650,3.000000,3.000000,43.000000,6.200000,1.039740,1.626260,"F","Repaid"
"REF00000610","Diane","Lois","Price","","1967-06-13",,"F","48 Hastings Lane","HWAZ Rapids","United States","HW 8674","0 1657","d.price@www.udopjcvc.com","www.udopjcvc.com",606740,6740,745988,235092,332855,18.000000,6.000000,64.000000,3.000000,0.650880,1.269120,"F","Repaid"
"REF00000611","Roy","Brian","Lewis","","1996-02-19",,"M","17 Hillcrest Drive","PZYVille","United States","PZ 6798","0 2565","r.lewis@www.pjopjrwr.org","www.pjopjrwr.org",358605,8605,823945,684874,630402,4.000000,3.000000,26.000000,19.200000,1.472640,3.519360,"F","Default"
"REF00000612","Anne","Irene","King","","1985-12-06",,"F","98 Zebra Road","ANEZ City","United States","AN 7166","0 2469","a.king@www.wnoazprjh.org","www.wnoazprjh.org",633343,3343,895284,192475,439600,8.000000,1.000000,31.000000,13.800000,1.617084,2.660916,"F","Repaid"
"REF00000613","Edward","Matthew","Alexander","","1981-06-16",,"M","73 Juniper Drive","QXYTown","United States","QX 2586","0 2560","e.alexander@www.twsiapey.org","www.twsiapey.org",647049,7049,358739,436664,163067,6.000000,1.000000,55.000000,16.500000,1.751475,7.323525,"F","Default"
"REF00000614","Benjamin","Edward","Butler","","1981-09-25",,"M","74 Treehill Court","UWNZ Falls","United States","UW 8900","0 9132","b.butler@www.ylqqxxufv.net","www.ylqqxxufv.net",181168,1168,200819,784808,899583,33.000000,25.000000,129.000000,2.500000,0.551475,2.673525,"F","Repaid"
"REF00000615","Kevin","Juan","Carter","","1936-08-04",,"M","40 Loop Court","ABWQ City","United States","AB 7171","0 4151","k.carter@www.hzlyknxj.org","www.hzlyknxj.org",785124,5124,115845,667085,582551,10.000000,4.000000,39.000000,10.400000,1.602120,2.453880,"F","Repaid"
